nom,code_epci,date,indicateur,valeur
Communauté de communes Arc Sud Bretagne,200027027,01/01/2022,lineaire_cyclable_securise_total,51.483999999999995
Communauté de communes Arc Sud Bretagne,200027027,01/01/2023,lineaire_cyclable_securise_total,51.589
Communauté de communes Arc Sud Bretagne,200027027,01/01/2024,lineaire_cyclable_securise_total,77.222
Communauté de communes Arc Sud Bretagne,200027027,01/01/2025,lineaire_cyclable_securise_total,76.43900000000001
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2022,lineaire_cyclable_securise_total,4.3500000000000005
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2023,lineaire_cyclable_securise_total,4.3740000000000006
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2024,lineaire_cyclable_securise_total,4.945
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2025,lineaire_cyclable_securise_total,4.945
Communauté d'agglomération Vitré Communauté,200039022,01/01/2022,lineaire_cyclable_securise_total,140.32999999999998
Communauté d'agglomération Vitré Communauté,200039022,01/01/2023,lineaire_cyclable_securise_total,149.25900000000001
Communauté d'agglomération Vitré Communauté,200039022,01/01/2024,lineaire_cyclable_securise_total,148.587
Communauté d'agglomération Vitré Communauté,200039022,01/01/2025,lineaire_cyclable_securise_total,150.727
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2022,lineaire_cyclable_securise_total,398.519
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2023,lineaire_cyclable_securise_total,411.415
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2024,lineaire_cyclable_securise_total,437.334
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2025,lineaire_cyclable_securise_total,447.822
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2022,lineaire_cyclable_securise_total,223.093
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2023,lineaire_cyclable_securise_total,228.552
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2024,lineaire_cyclable_securise_total,242.922
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2025,lineaire_cyclable_securise_total,299.082
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2022,lineaire_cyclable_securise_total,110.053
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2023,lineaire_cyclable_securise_total,113.331
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2024,lineaire_cyclable_securise_total,120.522
Communauté de communes Vallons de Haute-Bretagne Communauté,200043990,01/01/2025,lineaire_cyclable_securise_total,121.70100000000001
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2022,lineaire_cyclable_securise_total,104.877
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2023,lineaire_cyclable_securise_total,130.466
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2024,lineaire_cyclable_securise_total,143.782
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2025,lineaire_cyclable_securise_total,148.307
Ploërmel Communauté,200066777,01/01/2022,lineaire_cyclable_securise_total,171.547
Ploërmel Communauté,200066777,01/01/2023,lineaire_cyclable_securise_total,177.812
Ploërmel Communauté,200066777,01/01/2024,lineaire_cyclable_securise_total,177.995
Ploërmel Communauté,200066777,01/01/2025,lineaire_cyclable_securise_total,179.607
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2022,lineaire_cyclable_securise_total,112.256
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2023,lineaire_cyclable_securise_total,109.789
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2024,lineaire_cyclable_securise_total,109.789
Communauté de communes de l'Oust à Brocéliande,200066785,01/01/2025,lineaire_cyclable_securise_total,112.81400000000001
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2022,lineaire_cyclable_securise_total,34.409
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2023,lineaire_cyclable_securise_total,35.143
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2024,lineaire_cyclable_securise_total,42.598
Communauté de communes Presqu'île de Crozon-Aulne maritime,200066868,01/01/2025,lineaire_cyclable_securise_total,50.661
Communauté de communes Haut-Léon Communauté,200067072,01/01/2022,lineaire_cyclable_securise_total,24.152
Communauté de communes Haut-Léon Communauté,200067072,01/01/2023,lineaire_cyclable_securise_total,26.594
Communauté de communes Haut-Léon Communauté,200067072,01/01/2024,lineaire_cyclable_securise_total,27.287
Communauté de communes Haut-Léon Communauté,200067072,01/01/2025,lineaire_cyclable_securise_total,27.308
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2022,lineaire_cyclable_securise_total,10.52
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2023,lineaire_cyclable_securise_total,20.12
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2024,lineaire_cyclable_securise_total,21.249000000000002
Communauté de communes Monts d'Arrée Communauté,200067197,01/01/2025,lineaire_cyclable_securise_total,21.247
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2022,lineaire_cyclable_securise_total,7.833
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2023,lineaire_cyclable_securise_total,5.779
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2024,lineaire_cyclable_securise_total,10.136
Communauté de communes Pleyben-Châteaulin-Porzay,200067247,01/01/2025,lineaire_cyclable_securise_total,12.75
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2022,lineaire_cyclable_securise_total,265.36
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2023,lineaire_cyclable_securise_total,267.444
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2024,lineaire_cyclable_securise_total,267.874
Communauté de communes Loudéac Communauté - Bretagne Centre,200067460,01/01/2025,lineaire_cyclable_securise_total,268.467
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2022,lineaire_cyclable_securise_total,283.989
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2023,lineaire_cyclable_securise_total,280.739
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2024,lineaire_cyclable_securise_total,300.508
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2025,lineaire_cyclable_securise_total,361.46500000000003
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2022,lineaire_cyclable_securise_total,27.235
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2023,lineaire_cyclable_securise_total,30.285
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2024,lineaire_cyclable_securise_total,33.47
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2025,lineaire_cyclable_securise_total,56.226
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2022,lineaire_cyclable_securise_total,102.43900000000001
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2023,lineaire_cyclable_securise_total,115.355
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2024,lineaire_cyclable_securise_total,118.98599999999999
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2025,lineaire_cyclable_securise_total,128.877
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2022,lineaire_cyclable_securise_total,153.115
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2023,lineaire_cyclable_securise_total,163.845
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2024,lineaire_cyclable_securise_total,172.799
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2025,lineaire_cyclable_securise_total,180.122
Communauté de communes Leff Armor Communauté,200069086,01/01/2022,lineaire_cyclable_securise_total,5.601999999999999
Communauté de communes Leff Armor Communauté,200069086,01/01/2023,lineaire_cyclable_securise_total,7.697
Communauté de communes Leff Armor Communauté,200069086,01/01/2024,lineaire_cyclable_securise_total,10.193
Communauté de communes Leff Armor Communauté,200069086,01/01/2025,lineaire_cyclable_securise_total,10.192
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2022,lineaire_cyclable_securise_total,41.035000000000004
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2023,lineaire_cyclable_securise_total,50.852999999999994
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2024,lineaire_cyclable_securise_total,51.305
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2025,lineaire_cyclable_securise_total,52.861
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2022,lineaire_cyclable_securise_total,346.558
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2023,lineaire_cyclable_securise_total,353.403
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2024,lineaire_cyclable_securise_total,361.736
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2025,lineaire_cyclable_securise_total,372.33500000000004
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2022,lineaire_cyclable_securise_total,31.445
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2023,lineaire_cyclable_securise_total,31.457
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2024,lineaire_cyclable_securise_total,36.82
Communauté de communes Bretagne porte de Loire Communauté,200070662,01/01/2025,lineaire_cyclable_securise_total,37.598
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2022,lineaire_cyclable_securise_total,15.449
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2023,lineaire_cyclable_securise_total,18.122
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2024,lineaire_cyclable_securise_total,24.505
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2025,lineaire_cyclable_securise_total,28.035
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2022,lineaire_cyclable_securise_total,69.694
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2023,lineaire_cyclable_securise_total,70.734
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2024,lineaire_cyclable_securise_total,70.75399999999999
Communauté de communes Couesnon Marches de Bretagne,200070688,01/01/2025,lineaire_cyclable_securise_total,71.17999999999999
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2022,lineaire_cyclable_securise_total,110.076
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2023,lineaire_cyclable_securise_total,105.78
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2024,lineaire_cyclable_securise_total,111.45700000000001
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2025,lineaire_cyclable_securise_total,115.603
Communauté de communes Baud Communauté,200096675,01/01/2022,lineaire_cyclable_securise_total,70.97299999999998
Communauté de communes Baud Communauté,200096675,01/01/2023,lineaire_cyclable_securise_total,62.522
Communauté de communes Baud Communauté,200096675,01/01/2024,lineaire_cyclable_securise_total,64.862
Communauté de communes Baud Communauté,200096675,01/01/2025,lineaire_cyclable_securise_total,64.862
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2022,lineaire_cyclable_securise_total,4.553000000000001
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2023,lineaire_cyclable_securise_total,4.179
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2024,lineaire_cyclable_securise_total,4.189
Communauté de communes Centre Morbihan Communauté,200096683,01/01/2025,lineaire_cyclable_securise_total,4.2010000000000005
Communauté de communes du Kreiz-Breizh (CCKB),242200715,01/01/2022,lineaire_cyclable_securise_total,154.744
Communauté de communes du Kreiz-Breizh (CCKB),242200715,01/01/2023,lineaire_cyclable_securise_total,147.022
Communauté de communes du Kreiz-Breizh (CCKB),242200715,01/01/2024,lineaire_cyclable_securise_total,146.994
Communauté de communes du Kreiz-Breizh (CCKB),242200715,01/01/2025,lineaire_cyclable_securise_total,146.992
Communauté de communes du Pays d'Iroise,242900074,01/01/2022,lineaire_cyclable_securise_total,71.171
Communauté de communes du Pays d'Iroise,242900074,01/01/2023,lineaire_cyclable_securise_total,75.515
Communauté de communes du Pays d'Iroise,242900074,01/01/2024,lineaire_cyclable_securise_total,76.53
Communauté de communes du Pays d'Iroise,242900074,01/01/2025,lineaire_cyclable_securise_total,100.833
Brest Métropole,242900314,01/01/2022,lineaire_cyclable_securise_total,211.651
Brest Métropole,242900314,01/01/2023,lineaire_cyclable_securise_total,216.398
Brest Métropole,242900314,01/01/2024,lineaire_cyclable_securise_total,222.123
Brest Métropole,242900314,01/01/2025,lineaire_cyclable_securise_total,232.394
Communauté de communes du Pays des Abers,242900553,01/01/2022,lineaire_cyclable_securise_total,26.616
Communauté de communes du Pays des Abers,242900553,01/01/2023,lineaire_cyclable_securise_total,27.718
Communauté de communes du Pays des Abers,242900553,01/01/2024,lineaire_cyclable_securise_total,34.056000000000004
Communauté de communes du Pays des Abers,242900553,01/01/2025,lineaire_cyclable_securise_total,34.769
Communauté de communes de Haute Cornouaille,242900561,01/01/2022,lineaire_cyclable_securise_total,4.29
Communauté de communes de Haute Cornouaille,242900561,01/01/2023,lineaire_cyclable_securise_total,4.29
Communauté de communes de Haute Cornouaille,242900561,01/01/2024,lineaire_cyclable_securise_total,7.406000000000001
Communauté de communes de Haute Cornouaille,242900561,01/01/2025,lineaire_cyclable_securise_total,7.406000000000001
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2022,lineaire_cyclable_securise_total,3.1199999999999997
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2023,lineaire_cyclable_securise_total,3.5969999999999995
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2024,lineaire_cyclable_securise_total,13.125
Communauté de communes Cap Sizun - Pointe du Raz,242900629,01/01/2025,lineaire_cyclable_securise_total,14.216
Communauté de communes Douarnenez Communauté,242900645,01/01/2022,lineaire_cyclable_securise_total,35.054
Communauté de communes Douarnenez Communauté,242900645,01/01/2023,lineaire_cyclable_securise_total,33.41
Communauté de communes Douarnenez Communauté,242900645,01/01/2024,lineaire_cyclable_securise_total,34.018
Communauté de communes Douarnenez Communauté,242900645,01/01/2025,lineaire_cyclable_securise_total,35.745
Communauté de communes du Pays Fouesnantais,242900660,01/01/2022,lineaire_cyclable_securise_total,72.929
Communauté de communes du Pays Fouesnantais,242900660,01/01/2023,lineaire_cyclable_securise_total,78.581
Communauté de communes du Pays Fouesnantais,242900660,01/01/2024,lineaire_cyclable_securise_total,91.161
Communauté de communes du Pays Fouesnantais,242900660,01/01/2025,lineaire_cyclable_securise_total,92.437
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2022,lineaire_cyclable_securise_total,68.282
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2023,lineaire_cyclable_securise_total,71.101
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2024,lineaire_cyclable_securise_total,75.49
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2025,lineaire_cyclable_securise_total,74.508
Communauté de communes du Pays Bigouden Sud,242900702,01/01/2022,lineaire_cyclable_securise_total,109.144
Communauté de communes du Pays Bigouden Sud,242900702,01/01/2023,lineaire_cyclable_securise_total,113.888
Communauté de communes du Pays Bigouden Sud,242900702,01/01/2024,lineaire_cyclable_securise_total,115.831
Communauté de communes du Pays Bigouden Sud,242900702,01/01/2025,lineaire_cyclable_securise_total,123.188
Communauté de communes du Haut Pays Bigouden,242900710,01/01/2022,lineaire_cyclable_securise_total,6.524999999999999
Communauté de communes du Haut Pays Bigouden,242900710,01/01/2023,lineaire_cyclable_securise_total,6.728999999999999
Communauté de communes du Haut Pays Bigouden,242900710,01/01/2024,lineaire_cyclable_securise_total,6.728999999999999
Communauté de communes du Haut Pays Bigouden,242900710,01/01/2025,lineaire_cyclable_securise_total,6.305
Communauté de communes Poher communauté,242900744,01/01/2022,lineaire_cyclable_securise_total,71.608
Communauté de communes Poher communauté,242900744,01/01/2023,lineaire_cyclable_securise_total,80.718
Communauté de communes Poher communauté,242900744,01/01/2024,lineaire_cyclable_securise_total,90.528
Communauté de communes Poher communauté,242900744,01/01/2025,lineaire_cyclable_securise_total,86.236
Communauté de communes du Pays de Landivisiau,242900751,01/01/2022,lineaire_cyclable_securise_total,6.611
Communauté de communes du Pays de Landivisiau,242900751,01/01/2023,lineaire_cyclable_securise_total,8.09
Communauté de communes du Pays de Landivisiau,242900751,01/01/2024,lineaire_cyclable_securise_total,8.463000000000001
Communauté de communes du Pays de Landivisiau,242900751,01/01/2025,lineaire_cyclable_securise_total,9.804
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2022,lineaire_cyclable_securise_total,92.352
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2023,lineaire_cyclable_securise_total,99.935
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2024,lineaire_cyclable_securise_total,114.563
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2025,lineaire_cyclable_securise_total,126.10900000000001
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2022,lineaire_cyclable_securise_total,15.768
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2023,lineaire_cyclable_securise_total,19.874000000000002
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2024,lineaire_cyclable_securise_total,23.511000000000003
Communauté de communes Communauté Lesneven Côte des Légendes,242900793,01/01/2025,lineaire_cyclable_securise_total,28.616
Communauté d'agglomération du Pays de Landerneau-Daoulas,242900801,01/01/2022,lineaire_cyclable_securise_total,28.086
Communauté d'agglomération du Pays de Landerneau-Daoulas,242900801,01/01/2023,lineaire_cyclable_securise_total,31.95
Communauté d'agglomération du Pays de Landerneau-Daoulas,242900801,01/01/2024,lineaire_cyclable_securise_total,32.282000000000004
Communauté d'agglomération du Pays de Landerneau-Daoulas,242900801,01/01/2025,lineaire_cyclable_securise_total,46.525
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2022,lineaire_cyclable_securise_total,94.113
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2023,lineaire_cyclable_securise_total,86.143
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2024,lineaire_cyclable_securise_total,84.09899999999999
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2025,lineaire_cyclable_securise_total,91.149
Rennes Métropole,243500139,01/01/2022,lineaire_cyclable_securise_total,819.547
Rennes Métropole,243500139,01/01/2023,lineaire_cyclable_securise_total,860.599
Rennes Métropole,243500139,01/01/2024,lineaire_cyclable_securise_total,888.265
Rennes Métropole,243500139,01/01/2025,lineaire_cyclable_securise_total,931.423
Communauté de communes Montfort Communauté,243500550,01/01/2022,lineaire_cyclable_securise_total,27.912000000000003
Communauté de communes Montfort Communauté,243500550,01/01/2023,lineaire_cyclable_securise_total,28.068
Communauté de communes Montfort Communauté,243500550,01/01/2024,lineaire_cyclable_securise_total,28.253
Communauté de communes Montfort Communauté,243500550,01/01/2025,lineaire_cyclable_securise_total,33.282
Communauté de communes Brocéliande Communauté,243500618,01/01/2022,lineaire_cyclable_securise_total,0.446
Communauté de communes Brocéliande Communauté,243500618,01/01/2023,lineaire_cyclable_securise_total,0.446
Communauté de communes Brocéliande Communauté,243500618,01/01/2024,lineaire_cyclable_securise_total,15.825999999999999
Communauté de communes Brocéliande Communauté,243500618,01/01/2025,lineaire_cyclable_securise_total,15.825999999999999
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2022,lineaire_cyclable_securise_total,3.2510000000000003
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2023,lineaire_cyclable_securise_total,3.5450000000000004
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2024,lineaire_cyclable_securise_total,7.056
Communauté de communes Roche aux Fées Communauté,243500634,01/01/2025,lineaire_cyclable_securise_total,11.578
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2022,lineaire_cyclable_securise_total,46.242999999999995
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2023,lineaire_cyclable_securise_total,48.211
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2024,lineaire_cyclable_securise_total,49.932
Communauté de communes Pays de Châteaugiron Communauté,243500659,01/01/2025,lineaire_cyclable_securise_total,49.917
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2022,lineaire_cyclable_securise_total,52.38
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2023,lineaire_cyclable_securise_total,55.918
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2024,lineaire_cyclable_securise_total,61.628
Communauté de communes Val d'Ille-Aubigné,243500667,01/01/2025,lineaire_cyclable_securise_total,61.819
Communauté de communes Côte d'Émeraude,243500725,01/01/2022,lineaire_cyclable_securise_total,49.461
Communauté de communes Côte d'Émeraude,243500725,01/01/2023,lineaire_cyclable_securise_total,56.355
Communauté de communes Côte d'Émeraude,243500725,01/01/2024,lineaire_cyclable_securise_total,62.533
Communauté de communes Côte d'Émeraude,243500725,01/01/2025,lineaire_cyclable_securise_total,69.423
Communauté de communes Bretagne Romantique,243500733,01/01/2022,lineaire_cyclable_securise_total,39.705
Communauté de communes Bretagne Romantique,243500733,01/01/2023,lineaire_cyclable_securise_total,40.455
Communauté de communes Bretagne Romantique,243500733,01/01/2024,lineaire_cyclable_securise_total,41.923
Communauté de communes Bretagne Romantique,243500733,01/01/2025,lineaire_cyclable_securise_total,42.633
Communauté d'agglomération Redon Agglomération,243500741,01/01/2022,lineaire_cyclable_securise_total,82.27600000000001
Communauté d'agglomération Redon Agglomération,243500741,01/01/2023,lineaire_cyclable_securise_total,80.07
Communauté d'agglomération Redon Agglomération,243500741,01/01/2024,lineaire_cyclable_securise_total,83.388
Communauté d'agglomération Redon Agglomération,243500741,01/01/2025,lineaire_cyclable_securise_total,82.363
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2022,lineaire_cyclable_securise_total,18.954
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2023,lineaire_cyclable_securise_total,23.516
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2024,lineaire_cyclable_securise_total,29.627000000000002
Communauté de communes Liffré-Cormier Communauté,243500774,01/01/2025,lineaire_cyclable_securise_total,26.706000000000003
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2022,lineaire_cyclable_securise_total,98.922
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2023,lineaire_cyclable_securise_total,124.162
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2024,lineaire_cyclable_securise_total,146.83599999999998
Communauté d'agglomération du Pays de Saint Malo Agglomération,243500782,01/01/2025,lineaire_cyclable_securise_total,144.203
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2022,lineaire_cyclable_securise_total,50.527
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2023,lineaire_cyclable_securise_total,48.17100000000001
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2024,lineaire_cyclable_securise_total,64.00200000000001
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2025,lineaire_cyclable_securise_total,66.87
Blavet Bellevue Océan Communauté,245600440,01/01/2022,lineaire_cyclable_securise_total,18.611
Blavet Bellevue Océan Communauté,245600440,01/01/2023,lineaire_cyclable_securise_total,26.703
Blavet Bellevue Océan Communauté,245600440,01/01/2024,lineaire_cyclable_securise_total,24.148999999999997
Blavet Bellevue Océan Communauté,245600440,01/01/2025,lineaire_cyclable_securise_total,29.012
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2022,lineaire_cyclable_securise_total,3.754
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2023,lineaire_cyclable_securise_total,2.794
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2024,lineaire_cyclable_securise_total,2.412
Communauté de communes de Belle-Île-en-Mer,245600465,01/01/2025,lineaire_cyclable_securise_total,2.9819999999999998
Communauté de communes Questembert Communauté,245614383,01/01/2022,lineaire_cyclable_securise_total,33.232
Communauté de communes Questembert Communauté,245614383,01/01/2023,lineaire_cyclable_securise_total,29.817999999999998
Communauté de communes Questembert Communauté,245614383,01/01/2024,lineaire_cyclable_securise_total,29.994
Communauté de communes Questembert Communauté,245614383,01/01/2025,lineaire_cyclable_securise_total,30.281
Communauté de communes Roi Morvan Communauté,245614417,01/01/2022,lineaire_cyclable_securise_total,50.065999999999995
Communauté de communes Roi Morvan Communauté,245614417,01/01/2023,lineaire_cyclable_securise_total,44.864000000000004
Communauté de communes Roi Morvan Communauté,245614417,01/01/2024,lineaire_cyclable_securise_total,44.864000000000004
Communauté de communes Roi Morvan Communauté,245614417,01/01/2025,lineaire_cyclable_securise_total,44.868
Communauté de communes Pontivy Communauté,245614433,01/01/2022,lineaire_cyclable_securise_total,172.084
Communauté de communes Pontivy Communauté,245614433,01/01/2023,lineaire_cyclable_securise_total,182.352
Communauté de communes Pontivy Communauté,245614433,01/01/2024,lineaire_cyclable_securise_total,182.587
Communauté de communes Pontivy Communauté,245614433,01/01/2025,lineaire_cyclable_securise_total,182.52100000000002
Sans objet,ZZZZZZZZZ,01/01/2022,lineaire_cyclable_securise_total,0.0
Sans objet,ZZZZZZZZZ,01/01/2023,lineaire_cyclable_securise_total,0.0
Sans objet,ZZZZZZZZZ,01/01/2024,lineaire_cyclable_securise_total,0.0
Sans objet,ZZZZZZZZZ,01/01/2025,lineaire_cyclable_securise_total,0.0
Communauté de communes Arc Sud Bretagne,200027027,01/01/2022,lineaire_cyclable_securise_pour1000hab,2.246326019359086
Communauté de communes Arc Sud Bretagne,200027027,01/01/2023,lineaire_cyclable_securise_pour1000hab,2.212610836615781
Communauté de communes Arc Sud Bretagne,200027027,01/01/2024,lineaire_cyclable_securise_pour1000hab,3.2063081302057097
Communauté de communes Arc Sud Bretagne,200027027,01/01/2025,lineaire_cyclable_securise_pour1000hab,3.136878680336743
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2022,lineaire_cyclable_securise_pour1000hab,0.08403482645757157
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2023,lineaire_cyclable_securise_pour1000hab,0.0841422759692309
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2024,lineaire_cyclable_securise_pour1000hab,0.11586970492929191
Communauté de communes de Saint-Méen Montauban,200038990,01/01/2025,lineaire_cyclable_securise_pour1000hab,0.11466182876629928
Communauté d'agglomération Vitré Communauté,200039022,01/01/2022,lineaire_cyclable_securise_pour1000hab,0.966204702736317
Communauté d'agglomération Vitré Communauté,200039022,01/01/2023,lineaire_cyclable_securise_pour1000hab,1.1047335260556508
Communauté d'agglomération Vitré Communauté,200039022,01/01/2024,lineaire_cyclable_securise_pour1000hab,1.1212885575278544
Communauté d'agglomération Vitré Communauté,200039022,01/01/2025,lineaire_cyclable_securise_pour1000hab,1.1103543137197152
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2022,lineaire_cyclable_securise_pour1000hab,1.124273145034886
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2023,lineaire_cyclable_securise_pour1000hab,1.242574880391062
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2024,lineaire_cyclable_securise_pour1000hab,1.5122568470143238
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2025,lineaire_cyclable_securise_pour1000hab,1.5474690615508808
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2022,lineaire_cyclable_securise_pour1000hab,2.9655201652682024
Communauté de communes Auray Quiberon Terre Atlantique,200043123,01/01/2023,lineaire_cyclable_securise_pour1000hab,2.964092221897527
